label,layer,acc,mean_gold_prob,support
nsubj:pass,7,0.0,0.013970112279316204,144
nsubj:pass,8,0.006944444444444444,0.07562630240701967,144
nsubj:pass,9,0.6527777777777778,0.3241282927596735,144
nsubj:pass,10,0.9583333333333334,0.750530717383501,144
nsubj:pass,11,0.9722222222222222,0.9427712453762069,144
nsubj:pass,12,0.9861111111111112,0.9813601935295284,144
aux,0,0.0,0.014620485031527693,145
aux,1,0.0,0.021972654682808908,145
aux,2,0.0,0.020122630428522824,145
aux,3,0.0,0.017116635825870367,145
aux,4,0.0,0.020683973581241123,145
aux,5,0.0,0.03150169398828313,145
aux,6,0.006896551724137931,0.040926252032533805,145
aux,7,0.06206896551724138,0.06348847290500999,145
aux,8,0.05517241379310345,0.06502133534643156,145
aux,9,0.12413793103448276,0.10201750290419521,145
aux,10,0.8482758620689655,0.3940785444293428,145
aux,11,0.9655172413793104,0.8739725908526578,145
aux,12,0.9655172413793104,0.9643797685908061,145
nsubj:outer,0,0.0,0.021271276210124295,15
nsubj:outer,1,0.0,0.022353640850633384,15
nsubj:outer,2,0.0,0.01777690981204311,15
nsubj:outer,3,0.0,0.012588757975026964,15
nsubj:outer,4,0.0,0.011023524232829611,15
nsubj:outer,5,0.0,0.010947870168214044,15
nsubj:outer,6,0.0,0.008059596021970114,15
nsubj:outer,7,0.0,0.013131895599265893,15
nsubj:outer,8,0.0,0.03783565840373437,15
nsubj:outer,9,0.0,0.11363981266816457,15
nsubj:outer,10,0.8666666666666667,0.6826410216589769,15
nsubj:outer,11,0.9333333333333333,0.8773996681906283,15
nsubj:outer,12,0.8666666666666667,0.8624493942013942,15
obl:agent,0,0.0,0.020711018043485553,110
obl:agent,1,0.0,0.01437311164230447,110
obl:agent,2,0.0,0.01584875292610377,110
obl:agent,3,0.0,0.01644400904505429,110
obl:agent,4,0.0,0.014530804329975085,110
obl:agent,5,0.0,0.014601465843787248,110
obl:agent,6,0.0,0.016324601830406623,110
obl:agent,7,0.01818181818181818,0.03562502996488051,110
obl:agent,8,0.35454545454545455,0.08618926074017177,110
obl:agent,9,0.9454545454545454,0.37309906553815714,110
obl:agent,10,0.9545454545454546,0.612713991782882,110
obl:agent,11,0.9636363636363636,0.9190652678635988,110
obl:agent,12,0.9636363636363636,0.9551023446494417,110
expl:impers,0,0.0,0.014650662774565044,27
expl:impers,1,0.0,0.013830023403796885,27
expl:impers,2,0.0,0.015613093696258686,27
expl:impers,3,0.0,0.01649402219940115,27
expl:impers,4,0.0,0.015946877568408294,27
expl:impers,5,0.0,0.01695200504252204,27
expl:impers,6,0.0,0.0238469279612656,27
expl:impers,7,0.0,0.02752796377710722,27
expl:impers,8,0.0,0.03113128393198605,27
expl:impers,9,0.07407407407407407,0.058510107436665786,27
expl:impers,10,0.4444444444444444,0.12325593442828567,27
expl:impers,11,0.7407407407407407,0.5254229412034706,27
expl:impers,12,0.8148148148148148,0.8167702163811084,27
expl,0,0.0,0.033960505786742416,124
expl,1,0.0,0.04259282796673717,124
expl,2,0.0,0.0445217982820806,124
expl,3,0.0,0.04019245409196423,124
expl,4,0.0,0.042717116614503246,124
expl,5,0.0,0.0434223436224725,124
expl,6,0.0,0.03352363062121214,124
expl,7,0.0,0.04535001837047598,124
expl,8,0.024193548387096774,0.070045807504005,124
expl,9,0.3387096774193548,0.10087784759009318,124
expl,10,0.717741935483871,0.25258861197864696,124
expl,11,0.9274193548387096,0.8396708020760167,124
expl,12,0.8951612903225806,0.8926223855242208,124
discourse,0,0.0196078431372549,0.016443905452558517,51
discourse,1,0.0,0.008609901351269846,51
discourse,2,0.0,0.008889830970278411,51
discourse,3,0.0,0.0076826928073869035,51
discourse,4,0.0,0.007054189984759718,51
discourse,5,0.0,0.006158109845630094,51
discourse,6,0.0,0.004925819465379212,51
discourse,7,0.0,0.012225974456169734,51
discourse,8,0.0196078431372549,0.033835991568790344,51
discourse,9,0.23529411764705882,0.08517991875608762,51
discourse,10,0.27450980392156865,0.16463395778327158,51
discourse,11,0.45098039215686275,0.4118913859722442,51
discourse,12,0.6078431372549019,0.5796528148002684,51
orphan,0,0.0,0.02576478710398078,14
orphan,1,0.0,0.016796262336096594,14
orphan,2,0.0,0.01626622913006161,14
orphan,3,0.0,0.016611110784911683,14
orphan,4,0.0,0.013277377068464245,14
orphan,5,0.0,0.013004529988393188,14
orphan,6,0.0,0.011750386778398283,14
orphan,7,0.0,0.021540909057616124,14
orphan,8,0.0,0.023839925515598485,14
orphan,9,0.0,0.04511682117091758,14
orphan,10,0.0,0.08003697225025722,14
orphan,11,0.07142857142857142,0.11085482921251762,14
orphan,12,0.2857142857142857,0.26336257910640726,14
dislocated,0,0.058823529411764705,0.028026655234177324,17
dislocated,1,0.058823529411764705,0.028866817051654354,17
dislocated,2,0.058823529411764705,0.02854744077879278,17
dislocated,3,0.0,0.020974449895541456,17
dislocated,4,0.0,0.016618037240251023,17
dislocated,5,0.0,0.015773486976018724,17
dislocated,6,0.0,0.013864601770525469,17
dislocated,7,0.0,0.024448863860657987,17
dislocated,8,0.0,0.03491446616895059,17
dislocated,9,0.35294117647058826,0.13817741193205996,17
dislocated,10,0.4117647058823529,0.3032723372076255,17
dislocated,11,0.4117647058823529,0.35984872251634337,17
dislocated,12,0.35294117647058826,0.4010840416384353,17
flat,0,0.0,0.04781449147883583,17
flat,1,0.0,0.03783779580365209,17
flat,2,0.17647058823529413,0.07000770332182155,17
flat,3,0.5882352941176471,0.09206052058759857,17
flat,4,0.8235294117647058,0.13491781099754221,17
flat,5,0.9411764705882353,0.199807807803154,17
flat,6,1.0,0.26622244540382833,17
flat,7,1.0,0.4000992249040043,17
flat,8,1.0,0.5267939830527586,17
flat,9,1.0,0.6672418047400082,17
flat,10,1.0,0.8267428103615256,17
flat,11,1.0,0.9576873814358431,17
flat,12,1.0,0.9985843406004065,17
flat:foreign,0,0.0,0.021506233451267082,15
flat:foreign,1,0.0,0.01893730303272605,15
flat:foreign,2,0.0,0.025692047054568925,15
flat:foreign,3,0.0,0.02759750410914421,15
flat:foreign,4,0.0,0.032078796935578184,15
flat:foreign,5,0.06666666666666667,0.03900602255016565,15
flat:foreign,6,0.26666666666666666,0.05846586388846239,15
flat:foreign,7,0.4,0.09464412915209929,15
flat:foreign,8,0.5333333333333333,0.13321706429123878,15
flat:foreign,9,0.3333333333333333,0.12067253074298302,15
flat:foreign,10,0.6,0.27545651883507766,15
flat:foreign,11,0.8,0.5850397912487703,15
flat:foreign,12,0.8,0.7587513990467869,15
iobj,0,0.0,0.03724578826835281,19
iobj,1,0.0,0.031549772737841854,19
iobj,2,0.0,0.031180494170832008,19
iobj,3,0.0,0.027022075716798242,19
iobj,4,0.0,0.035713417308503075,19
iobj,5,0.0,0.04235256938753944,19
iobj,6,0.0,0.04765808033315759,19
iobj,7,0.05263157894736842,0.04897786054368082,19
iobj,8,0.05263157894736842,0.043998365192429015,19
iobj,9,0.3157894736842105,0.06888527629014693,19
iobj,10,0.7368421052631579,0.1781445696557823,19
iobj,11,0.8421052631578947,0.5277659064648967,19
iobj,12,0.7368421052631579,0.7594779063212244,19
vocative,0,0.0,0.009518521449839076,6
vocative,1,0.0,0.008579182360942164,6
vocative,2,0.0,0.011735223388920227,6
vocative,3,0.0,0.014142947659517327,6
vocative,4,0.0,0.015443223373343548,6
vocative,5,0.0,0.020604632173975308,6
vocative,6,0.0,0.022616024284313124,6
vocative,7,0.0,0.0370087589447697,6
vocative,8,0.16666666666666666,0.061670149521281324,6
vocative,9,0.16666666666666666,0.06485424935817719,6
vocative,10,0.16666666666666666,0.07725081369668867,6
vocative,11,0.16666666666666666,0.08236395318696547,6
vocative,12,0.16666666666666666,0.18393670292645461,6
csubj:outer,0,0.0,0.01787322200834751,1
csubj:outer,1,0.0,0.01528443768620491,1
csubj:outer,2,0.0,0.022060949355363846,1
csubj:outer,3,0.0,0.022176172584295273,1
csubj:outer,4,0.0,0.021838735789060593,1
csubj:outer,5,0.0,0.0322929248213768,1
csubj:outer,6,0.0,0.03984856605529785,1
csubj:outer,7,0.0,0.03204188868403435,1
csubj:outer,8,0.0,0.020645203068852425,1
csubj:outer,9,0.0,0.0642390325665474,1
csubj:outer,10,0.0,0.050080444663763046,1
csubj:outer,11,0.0,0.006783076096326113,1
csubj:outer,12,0.0,0.0002297337050549686,1
list,0,0.0,0.01436066348105669,3
list,1,0.0,0.011148011622329554,3
list,2,0.0,0.012505842993656794,3
list,3,0.0,0.018033509142696857,3
list,4,0.0,0.021138007442156475,3
list,5,0.0,0.019988928611079853,3
list,6,0.0,0.01862777645389239,3
list,7,0.0,0.025409550716479618,3
list,8,0.0,0.03631993507345518,3
list,9,0.0,0.058601626505454384,3
list,10,0.0,0.0854317806661129,3
list,11,0.3333333333333333,0.16009859244028726,3
list,12,0.6666666666666666,0.6093461811542511,3
reparandum,0,0.0,0.016518604941666126,2
reparandum,1,0.0,0.01631772331893444,2
reparandum,2,0.0,0.01925094984471798,2
reparandum,3,0.0,0.020129882730543613,2
reparandum,4,0.0,0.01758290408179164,2
reparandum,5,0.0,0.025760341435670853,2
reparandum,6,0.0,0.03508451487869024,2
reparandum,7,0.5,0.03987592365592718,2
reparandum,8,0.0,0.02747422968968749,2
reparandum,9,0.0,0.008925290778279305,2
reparandum,10,0.0,0.0007025327649898827,2
reparandum,11,0.0,3.9145536447904306e-06,2
reparandum,12,0.0,7.588643655687122e-07,2
