label,layer,acc,mean_gold_prob,support
ccomp,9,0.8899082568807339,0.3494777449944971,218
ccomp,10,0.9220183486238532,0.6878552957978089,218
ccomp,11,0.944954128440367,0.9255913172423454,218
ccomp,12,0.9403669724770642,0.9396404502794605,218
cop,0,0.2453781512605042,0.04277997561300001,595
cop,1,0.5764705882352941,0.08943511592928602,595
cop,2,0.6840336134453782,0.09054420901572004,595
cop,3,0.6638655462184874,0.10819160937323791,595
cop,4,0.6403361344537815,0.10260579852747316,595
cop,5,0.5697478991596638,0.0914990601622883,595
cop,6,0.7815126050420168,0.1350658215457151,595
cop,7,0.8873949579831932,0.1872270990945712,595
cop,8,0.957983193277311,0.349667236772405,595
cop,9,0.9882352941176471,0.5624276431919146,595
cop,10,0.9983193277310924,0.8187976219073063,595
cop,11,0.9932773109243698,0.9303485555496035,595
cop,12,0.9932773109243698,0.9929250071680236,595
acl,0,0.019543973941368076,0.019926652246297426,307
acl,1,0.013029315960912053,0.02157750417378273,307
acl,2,0.016286644951140065,0.02035388190311407,307
acl,3,0.016286644951140065,0.01960715106862873,307
acl,4,0.013029315960912053,0.01728928600610856,307
acl,5,0.003257328990228013,0.016705178281410632,307
acl,6,0.0,0.013998868150548578,307
acl,7,0.009771986970684038,0.024982650687687513,307
acl,8,0.08469055374592833,0.049839834834324616,307
acl,9,0.6742671009771987,0.2554925018902534,307
acl,10,0.7882736156351792,0.46796564241415817,307
acl,11,0.8208469055374593,0.6305283773263859,307
acl,12,0.8566775244299675,0.8549106765101894,307
nummod,0,0.08211143695014662,0.03357627676100719,341
nummod,1,0.20527859237536658,0.05150893568047636,341
nummod,2,0.16715542521994134,0.047939303657449674,341
nummod,3,0.12609970674486803,0.04578728708397608,341
nummod,4,0.17888563049853373,0.05455517090032221,341
nummod,5,0.12023460410557185,0.04931793598283377,341
nummod,6,0.17595307917888564,0.06410900144114041,341
nummod,7,0.5865102639296188,0.15605919736866292,341
nummod,8,0.8328445747800587,0.30629005699344747,341
nummod,9,0.9618768328445748,0.6651823888273358,341
nummod,10,0.9706744868035191,0.8852206161163769,341
nummod,11,0.9618768328445748,0.9248303145291749,341
nummod,12,0.9501466275659824,0.950771504882173,341
acl:relcl,0,0.02493765586034913,0.024662186660481027,401
acl:relcl,1,0.022443890274314215,0.02487386639538846,401
acl:relcl,2,0.03740648379052369,0.026987843987116233,401
acl:relcl,3,0.04738154613466334,0.03072156667641998,401
acl:relcl,4,0.04987531172069826,0.029830182970157753,401
acl:relcl,5,0.014962593516209476,0.02453368907635265,401
acl:relcl,6,0.0798004987531172,0.03589892686005598,401
acl:relcl,7,0.22443890274314215,0.05921278370281872,401
acl:relcl,8,0.5660847880299252,0.11733840546800646,401
acl:relcl,9,0.885286783042394,0.3438184886796724,401
acl:relcl,10,0.9501246882793017,0.7928616332037631,401
acl:relcl,11,0.9551122194513716,0.9187260656331737,401
acl:relcl,12,0.9551122194513716,0.9530028151471613,401
ccomp:speech,0,0.015384615384615385,0.024978892422782686,130
ccomp:speech,1,0.007692307692307693,0.01907683115792819,130
ccomp:speech,2,0.015384615384615385,0.01801654856759482,130
ccomp:speech,3,0.015384615384615385,0.01547859674677826,130
ccomp:speech,4,0.0,0.016594881483783516,130
ccomp:speech,5,0.007692307692307693,0.019742559283398665,130
ccomp:speech,6,0.0,0.020780415542853568,130
ccomp:speech,7,0.15384615384615385,0.04892892818181561,130
ccomp:speech,8,0.9,0.27879273428653295,130
ccomp:speech,9,0.9230769230769231,0.636419359752192,130
ccomp:speech,10,0.9692307692307692,0.8892469775504791,130
ccomp:speech,11,0.9615384615384616,0.9552011144329579,130
ccomp:speech,12,0.9461538461538461,0.9481221378755623,130
parataxis,0,0.03125,0.02318779487104621,160
parataxis,1,0.0375,0.025247006671270354,160
parataxis,2,0.01875,0.021519978213473224,160
parataxis,3,0.00625,0.01899487370683346,160
parataxis,4,0.0,0.018593151433742607,160
parataxis,5,0.01875,0.022173187151202,160
parataxis,6,0.00625,0.02254511294158874,160
parataxis,7,0.05625,0.04303088459710125,160
parataxis,8,0.19375,0.06910842403012793,160
parataxis,9,0.49375,0.17779471897083568,160
parataxis,10,0.6,0.3774356347661524,160
parataxis,11,0.6125,0.5004476674204852,160
parataxis,12,0.74375,0.7320530344460046,160
csubj,0,0.012048192771084338,0.02007584034252059,83
csubj,1,0.0,0.015492298699219722,83
csubj,2,0.0,0.016686724195907634,83
csubj,3,0.0,0.014035346822431648,83
csubj,4,0.0,0.013426758068422955,83
csubj,5,0.0,0.012895751853911093,83
csubj,6,0.0,0.012857884320105055,83
csubj,7,0.0,0.023062016377337725,83
csubj,8,0.3855421686746988,0.07283436419464738,83
csubj,9,0.8433734939759037,0.28734312848333854,83
csubj,10,0.8313253012048193,0.46398764317967445,83
csubj,11,0.8313253012048193,0.7124612318318203,83
csubj,12,0.8554216867469879,0.8612792198648795,83
aux:pass,0,0.0049261083743842365,0.021057681671430913,203
aux:pass,1,0.0,0.018025681182622835,203
aux:pass,2,0.019704433497536946,0.03143027215379433,203
aux:pass,3,0.22660098522167488,0.06077990202884662,203
aux:pass,4,0.43349753694581283,0.08998196278446413,203
aux:pass,5,0.6108374384236454,0.10194662844606221,203
aux:pass,6,0.4433497536945813,0.10789553477919747,203
aux:pass,7,0.39901477832512317,0.1131612981573261,203
aux:pass,8,0.5320197044334976,0.13103476330050695,203
aux:pass,9,0.7192118226600985,0.2097974209656269,203
aux:pass,10,0.9950738916256158,0.6491935772114786,203
aux:pass,11,1.0,0.9186879381757652,203
aux:pass,12,1.0,0.9987426103629502,203
appos,0,0.009615384615384616,0.019625168403413575,208
appos,1,0.0,0.01408614595297527,208
appos,2,0.004807692307692308,0.022682486013554107,208
appos,3,0.04326923076923077,0.03323841269145934,208
appos,4,0.11057692307692307,0.04021114098185745,208
appos,5,0.15865384615384615,0.048249591764313385,208
appos,6,0.23557692307692307,0.06258768544424899,208
appos,7,0.6057692307692307,0.15327018433107206,208
appos,8,0.8461538461538461,0.3052924909727433,208
appos,9,0.9278846153846154,0.5782673354484499,208
appos,10,0.9375,0.8259553434092175,208
appos,11,0.9326923076923077,0.8801376453558217,208
appos,12,0.9278846153846154,0.9238063595848248,208
fixed,0,0.013043478260869565,0.025179640860701707,230
fixed,1,0.008695652173913044,0.020697148000497535,230
fixed,2,0.0,0.01634950201259926,230
fixed,3,0.0,0.014264600257308262,230
fixed,4,0.0,0.0215276845568872,230
fixed,5,0.0391304347826087,0.03624320397477435,230
fixed,6,0.2217391304347826,0.05609824986844931,230
fixed,7,0.5347826086956522,0.1349341688475207,230
fixed,8,0.7391304347826086,0.22685591233084385,230
fixed,9,0.9782608695652174,0.4674995274323484,230
fixed,10,0.9782608695652174,0.8236590933702562,230
fixed,11,0.9782608695652174,0.9539348785927438,230
fixed,12,0.9782608695652174,0.9781416932420816,230
nsubj:pass,0,0.0,0.020352952709395647,144
nsubj:pass,1,0.034722222222222224,0.032844274492365204,144
nsubj:pass,2,0.034722222222222224,0.03380307789969569,144
nsubj:pass,3,0.0763888888888889,0.041565269872080535,144
nsubj:pass,4,0.13194444444444445,0.04463883376188783,144
nsubj:pass,5,0.1111111111111111,0.04619409449838309,144
nsubj:pass,6,0.18055555555555555,0.05732978857122362,144
nsubj:pass,7,0.2638888888888889,0.07532922842720938,144
nsubj:pass,8,0.8125,0.238609514820079,144
nsubj:pass,9,0.8888888888888888,0.6321177159487787,144
nsubj:pass,10,0.8194444444444444,0.6887162586596484,144
nsubj:pass,11,0.9930555555555556,0.9617699289616818,144
nsubj:pass,12,0.9930555555555556,0.9917981520508571,144
aux,0,0.006896551724137931,0.022324295762669425,145
aux,1,0.0,0.019650862839651007,145
aux,2,0.0,0.021305465531246414,145
aux,3,0.0,0.020633793272206494,145
aux,4,0.006896551724137931,0.02797004742676328,145
aux,5,0.06896551724137931,0.04042944852905027,145
aux,6,0.1793103448275862,0.06398445409562054,145
aux,7,0.4206896551724138,0.10956835606103313,145
aux,8,0.7034482758620689,0.1405626869439308,145
aux,9,0.8758620689655172,0.3521302529642808,145
aux,10,0.9241379310344827,0.6374168223749589,145
aux,11,0.9586206896551724,0.8448395977808355,145
aux,12,0.9724137931034482,0.9699836146774345,145
nsubj:outer,0,0.06666666666666667,0.032408344373106954,15
nsubj:outer,1,0.06666666666666667,0.039255897809440894,15
nsubj:outer,2,0.0,0.03511840316156546,15
nsubj:outer,3,0.0,0.03440682481353482,15
nsubj:outer,4,0.0,0.03646688399215539,15
nsubj:outer,5,0.2,0.05173615825672944,15
nsubj:outer,6,0.4,0.06870241860548655,15
nsubj:outer,7,0.6,0.13940830354889233,15
nsubj:outer,8,0.8666666666666667,0.35768831968307496,15
nsubj:outer,9,0.8666666666666667,0.6899183248480161,15
nsubj:outer,10,0.8666666666666667,0.727942173058788,15
nsubj:outer,11,0.8666666666666667,0.7572510699431102,15
nsubj:outer,12,0.8666666666666667,0.8508696517543285,15
obl:agent,0,0.0,0.019202574613419447,110
obl:agent,1,0.0,0.014106455220925537,110
